"tweet_id","timestamp","source","text","expanded_urls","rating_numerator","rating_denominator","name","dog_stage","jpg_url","breed","confidence","retweet_count","favorite_count"
"888554962724278272","2017-07-22 00:23:06.000000","Twitter for iPhone","This is Ralphus. He's powering up. Attempting maximum borkdrive.","https://twitter.com/dog_rates/status/888554962724278272/photo/1,https://twitter.com/dog_rates/status/888554962724278272/photo/1,https://twitter.com/dog_rates/status/888554962724278272/photo/1,https://twitter.com/dog_rates/status/888554962724278272/photo/1","13.0","10","Ralphus","","https://pbs.twimg.com/media/DFTH_O-UQAACu20.jpg","Siberian_husky","0.700377","3117","18299"
"888078434458587136","2017-07-20 16:49:33.000000","Twitter for iPhone","This is Gerald. He was just told he didn't get the job he interviewed for. A h*ckin injustice.","https://twitter.com/dog_rates/status/888078434458587136/photo/1,https://twitter.com/dog_rates/status/888078434458587136/photo/1","12.0","10","Gerald","","https://pbs.twimg.com/media/DFMWn56WsAAkA7B.jpg","French_bulldog","0.995026","3121","20227"
"887705289381826560","2017-07-19 16:06:48.000000","Twitter for iPhone","This is Jeffrey. He has a monopoly on the pool noodles. Currently running a 'boop for two' midweek sale.","https://twitter.com/dog_rates/status/887705289381826560/photo/1","13.0","10","Jeffrey","","https://pbs.twimg.com/media/DFHDQBbXgAEqY7t.jpg","basset","0.821664","4853","28106"
"887517139158093824","2017-07-19 03:39:09.000000","Twitter for iPhone","I've yet to rate a Venezuelan Hover Wiener. This is such an honor.","https://twitter.com/dog_rates/status/887517139158093824/video/1","14.0","10","","","https://pbs.twimg.com/ext_tw_video_thumb/887517108413886465/pu/img/WanJKwssZj4VJvL9.jpg","","","10591","43048"
"887473957103951883","2017-07-19 00:47:34.000000","Twitter for iPhone","This is Canela. She attempted some fancy porch pics. They were unsuccessful.","https://twitter.com/dog_rates/status/887473957103951883/photo/1,https://twitter.com/dog_rates/status/887473957103951883/photo/1","13.0","10","Canela","","https://pbs.twimg.com/media/DFDw2tyUQAAAFke.jpg","Pembroke","0.809197","16170","63766"
"887343217045368832","2017-07-18 16:08:03.000000","Twitter for iPhone","You may not have known you needed to see this today.","https://twitter.com/dog_rates/status/887343217045368832/video/1","13.0","10","","","https://pbs.twimg.com/ext_tw_video_thumb/887343120832229379/pu/img/6HSuFrW1lzI_9Mht.jpg","Mexican_hairless","0.330741","9425","31260"
"886983233522544640","2017-07-17 16:17:36.000000","Twitter for iPhone","This is Maya. She's very shy. Rarely leaves her cup.","https://twitter.com/dog_rates/status/886983233522544640/photo/1,https://twitter.com/dog_rates/status/886983233522544640/photo/1","13.0","10","Maya","","https://pbs.twimg.com/media/DE8yicJW0AAAvBJ.jpg","Chihuahua","0.793469","6882","32360"
"886680336477933568","2017-07-16 20:14:00.000000","Twitter for iPhone","This is Derek. He's late for a dog meeting.","https://twitter.com/dog_rates/status/886680336477933568/photo/1","13.0","10","Derek","","https://pbs.twimg.com/media/DE4fEDzWAAAyHMM.jpg","","","4019","20868"
"886366144734445568","2017-07-15 23:25:31.000000","Twitter for iPhone","This is Roscoe. Another pupper fallen victim to spontaneous tongue ejections. Get the BlepiPen immediate.","https://twitter.com/dog_rates/status/886366144734445568/photo/1,https://twitter.com/dog_rates/status/886366144734445568/photo/1","12.0","10","Roscoe","pupper","https://pbs.twimg.com/media/DE0BTnQUwAApKEH.jpg","French_bulldog","0.999201","2846","19611"
"886258384151887873","2017-07-15 16:17:19.000000","Twitter for iPhone","This is Waffles. His doggles are pupside down. Unsure how to fix.","https://twitter.com/dog_rates/status/886258384151887873/photo/1","13.0","10","Waffles","","https://pbs.twimg.com/media/DEyfTG4UMAE4aE9.jpg","pug","0.943575","5682","25981"
"885984800019947520","2017-07-14 22:10:11.000000","Twitter for iPhone","Viewer discretion advised. This is Jimbo. He will rip ur finger right h*ckin off. Other dog clearly an accessory.","https://twitter.com/dog_rates/status/885984800019947520/photo/1","12.0","10","Jimbo","","https://pbs.twimg.com/media/DEumeWWV0AA-Z61.jpg","Blenheim_spaniel","0.972494","6043","30228"
"885528943205470208","2017-07-13 15:58:47.000000","Twitter for iPhone","This is Maisey. She fell asleep mid-excavation. Happens to the best of us.","https://twitter.com/dog_rates/status/885528943205470208/photo/1","13.0","10","Maisey","","https://pbs.twimg.com/media/DEoH3yvXgAAzQtS.jpg","pug","0.369275","5743","33366"
